Bb	CP	Solvent	Electrode	Additives	Prior_score
2-furoic_acid	1,3-dimethylbarbituric_acid	ACN	Carbon	Dy(OTf)3	2.25e-05
2-furoic_acid	1,3-dimethylbarbituric_acid	ACN	Carbon	Nothing	2.92e-05
2-furoic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	Ptsoh	2.11e-05
2-furoic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	Formic_acid	2.22e-05
2-furoic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	CsCO3	2.45e-05
2-furoic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	Triethylamine	2.24e-05
2-furoic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	NiCl2	2.82e-05
2-furoic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	CuCl2	2.47e-05
2-furoic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	Pd(OAc)2	2.3e-05
2-furoic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	Dy(OTf)3	2.55e-05
2-furoic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	Nothing	2.25e-05
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	Ptsoh	2.55e-05
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	Formic_acid	2.16e-05
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	CsCO3	2.64e-05
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	Triethylamine	2.63e-05
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	NiCl2	2.33e-05
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	CuCl2	2.5e-05
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	Pd(OAc)2	2.56e-05
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	Dy(OTf)3	2.82e-05
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	Nothing	2.65e-05
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	Ptsoh	2.93e-05
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	Formic_acid	2.91e-05
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	CsCO3	2.46e-05
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	Triethylamine	2.11e-05
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	NiCl2	2.81e-05
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	CuCl2	2.85e-05
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	Pd(OAc)2	2.15e-05
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	Dy(OTf)3	2.45e-05
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	Nothing	2.51e-05
2-furoic_acid	2-pyridineacetonitrile	ACN	Carbon	Ptsoh	1.9e-06
2-furoic_acid	2-pyridineacetonitrile	ACN	Carbon	Formic_acid	6.7e-06
2-furoic_acid	2-pyridineacetonitrile	ACN	Carbon	CsCO3	1.08e-05
2-furoic_acid	2-pyridineacetonitrile	ACN	Carbon	Triethylamine	6.4e-06
2-furoic_acid	2-pyridineacetonitrile	ACN	Carbon	NiCl2	1.3e-05
2-furoic_acid	2-pyridineacetonitrile	ACN	Carbon	CuCl2	3.2e-06
2-furoic_acid	2-pyridineacetonitrile	ACN	Carbon	Pd(OAc)2	1.3e-06
2-furoic_acid	2-pyridineacetonitrile	ACN	Carbon	Dy(OTf)3	2e-05
2-furoic_acid	2-pyridineacetonitrile	ACN	Carbon	Nothing	2.8e-06
2-furoic_acid	2-pyridineacetonitrile	ACN	Platinum	Ptsoh	1.7e-06
2-furoic_acid	2-pyridineacetonitrile	ACN	Platinum	Formic_acid	4.9e-06
2-furoic_acid	2-pyridineacetonitrile	ACN	Platinum	CsCO3	1.44e-05
2-furoic_acid	2-pyridineacetonitrile	ACN	Platinum	Triethylamine	4e-06
2-furoic_acid	2-pyridineacetonitrile	ACN	Platinum	NiCl2	1.98e-05
2-furoic_acid	2-pyridineacetonitrile	ACN	Platinum	CuCl2	4.2e-06
2-furoic_acid	2-pyridineacetonitrile	ACN	Platinum	Pd(OAc)2	5.2e-06
2-furoic_acid	2-pyridineacetonitrile	ACN	Platinum	Dy(OTf)3	1.96e-05
2-furoic_acid	2-pyridineacetonitrile	ACN	Platinum	Nothing	7e-07
2-furoic_acid	2-pyridineacetonitrile	DMF	Carbon	Ptsoh	1.4e-06
2-furoic_acid	2-pyridineacetonitrile	DMF	Carbon	Formic_acid	7.1e-06
2-furoic_acid	2-pyridineacetonitrile	DMF	Carbon	CsCO3	1.34e-05
2-furoic_acid	2-pyridineacetonitrile	DMF	Carbon	Triethylamine	5.3e-06
2-furoic_acid	2-pyridineacetonitrile	DMF	Carbon	NiCl2	1.39e-05
2-furoic_acid	2-pyridineacetonitrile	DMF	Carbon	CuCl2	1.9e-06
2-furoic_acid	2-pyridineacetonitrile	DMF	Carbon	Pd(OAc)2	2.5e-06
2-furoic_acid	2-pyridineacetonitrile	DMF	Carbon	Dy(OTf)3	8e-06
2-furoic_acid	2-pyridineacetonitrile	DMF	Carbon	Nothing	5.9e-06
2-furoic_acid	2-pyridineacetonitrile	DMF	Platinum	Ptsoh	5.1e-06
2-furoic_acid	2-pyridineacetonitrile	DMF	Platinum	Formic_acid	3.5e-06
2-furoic_acid	2-pyridineacetonitrile	DMF	Platinum	CsCO3	8.6e-06
2-furoic_acid	2-pyridineacetonitrile	DMF	Platinum	Triethylamine	4.8e-06
2-furoic_acid	2-pyridineacetonitrile	DMF	Platinum	NiCl2	1.08e-05
2-furoic_acid	2-pyridineacetonitrile	DMF	Platinum	CuCl2	5e-06
2-furoic_acid	2-pyridineacetonitrile	DMF	Platinum	Pd(OAc)2	5e-06
2-furoic_acid	2-pyridineacetonitrile	DMF	Platinum	Dy(OTf)3	1.86e-05
2-furoic_acid	2-pyridineacetonitrile	DMF	Platinum	Nothing	1.3e-06
2-furoic_acid	1-azidoadamantane	ACN	Carbon	Ptsoh	3.56e-05
2-furoic_acid	1-azidoadamantane	ACN	Carbon	Formic_acid	3.63e-05
2-furoic_acid	1-azidoadamantane	ACN	Carbon	CsCO3	3.54e-05
2-furoic_acid	1-azidoadamantane	ACN	Carbon	Triethylamine	3.34e-05
2-furoic_acid	1-azidoadamantane	ACN	Carbon	NiCl2	3.15e-05
2-furoic_acid	1-azidoadamantane	ACN	Carbon	CuCl2	3.58e-05
2-furoic_acid	1-azidoadamantane	ACN	Carbon	Pd(OAc)2	3.37e-05
2-furoic_acid	1-azidoadamantane	ACN	Carbon	Dy(OTf)3	3.04e-05
2-furoic_acid	1-azidoadamantane	ACN	Carbon	Nothing	3.08e-05
2-furoic_acid	1-azidoadamantane	ACN	Platinum	Ptsoh	3.54e-05
2-furoic_acid	1-azidoadamantane	ACN	Platinum	Formic_acid	3.32e-05
2-furoic_acid	1-azidoadamantane	ACN	Platinum	CsCO3	3.48e-05
2-furoic_acid	1-azidoadamantane	ACN	Platinum	Triethylamine	3.52e-05
2-furoic_acid	1-azidoadamantane	ACN	Platinum	CuCl2	3.46e-05
2-furoic_acid	1-azidoadamantane	ACN	Platinum	Pd(OAc)2	3.06e-05
2-furoic_acid	1-azidoadamantane	ACN	Platinum	Dy(OTf)3	3.38e-05
2-furoic_acid	1-azidoadamantane	ACN	Platinum	Nothing	3.55e-05
2-furoic_acid	1-azidoadamantane	DMF	Carbon	Ptsoh	3.05e-05
2-furoic_acid	1-azidoadamantane	DMF	Carbon	Formic_acid	3.28e-05
2-furoic_acid	1-azidoadamantane	DMF	Carbon	CsCO3	3.5e-05
2-furoic_acid	1-azidoadamantane	DMF	Carbon	Triethylamine	3.4e-05
2-furoic_acid	1-azidoadamantane	DMF	Carbon	NiCl2	3.61e-05
2-furoic_acid	1-azidoadamantane	DMF	Carbon	CuCl2	3.58e-05
2-furoic_acid	1-azidoadamantane	DMF	Carbon	Pd(OAc)2	3.53e-05
2-furoic_acid	1-azidoadamantane	DMF	Carbon	Dy(OTf)3	3.63e-05
2-furoic_acid	1-azidoadamantane	DMF	Carbon	Nothing	3.43e-05
2-furoic_acid	1-azidoadamantane	DMF	Platinum	Ptsoh	3.21e-05
2-furoic_acid	1-azidoadamantane	DMF	Platinum	Formic_acid	3.2e-05
2-furoic_acid	1-azidoadamantane	DMF	Platinum	CsCO3	3.53e-05
2-furoic_acid	1-azidoadamantane	DMF	Platinum	Triethylamine	3.19e-05
2-furoic_acid	1-azidoadamantane	DMF	Platinum	NiCl2	3.08e-05
2-furoic_acid	1-azidoadamantane	DMF	Platinum	CuCl2	3.56e-05
2-furoic_acid	1-azidoadamantane	DMF	Platinum	Pd(OAc)2	3.54e-05
2-furoic_acid	1-azidoadamantane	DMF	Platinum	Dy(OTf)3	3.44e-05
2-furoic_acid	1-azidoadamantane	DMF	Platinum	Nothing	3.56e-05
2-furoic_acid	Morpholine	ACN	Carbon	Ptsoh	9e-07
2-furoic_acid	Morpholine	ACN	Carbon	Formic_acid	3.1e-06
2-furoic_acid	Morpholine	ACN	Carbon	CsCO3	8.7e-06
2-furoic_acid	Morpholine	ACN	Carbon	Triethylamine	4.7e-06
2-furoic_acid	Morpholine	ACN	Carbon	NiCl2	1.95e-05
2-furoic_acid	Morpholine	ACN	Carbon	CuCl2	6.1e-06
2-furoic_acid	Morpholine	ACN	Carbon	Pd(OAc)2	3.1e-06
2-furoic_acid	Morpholine	ACN	Carbon	Dy(OTf)3	1.41e-05
2-furoic_acid	Morpholine	ACN	Carbon	Nothing	9e-07
2-furoic_acid	Morpholine	ACN	Platinum	Ptsoh	7e-07
2-furoic_acid	Morpholine	ACN	Platinum	Formic_acid	7e-06
2-furoic_acid	Morpholine	ACN	Platinum	CsCO3	8.1e-06
2-furoic_acid	Morpholine	ACN	Platinum	Triethylamine	5.1e-06
2-furoic_acid	Morpholine	ACN	Platinum	NiCl2	1.22e-05
2-furoic_acid	Morpholine	ACN	Platinum	CuCl2	5.7e-06
2-furoic_acid	Morpholine	ACN	Platinum	Pd(OAc)2	6.2e-06
2-furoic_acid	Morpholine	ACN	Platinum	Dy(OTf)3	1.94e-05
2-furoic_acid	Morpholine	ACN	Platinum	Nothing	1.5e-06
2-furoic_acid	Morpholine	DMF	Carbon	Ptsoh	4e-07
2-furoic_acid	Morpholine	DMF	Carbon	Formic_acid	5.1e-06
2-furoic_acid	Morpholine	DMF	Carbon	CsCO3	1.94e-05
2-furoic_acid	Morpholine	DMF	Carbon	Triethylamine	4.6e-06
2-furoic_acid	Morpholine	DMF	Carbon	NiCl2	1.18e-05
2-furoic_acid	Morpholine	DMF	Carbon	CuCl2	4.6e-06
2-furoic_acid	Morpholine	DMF	Carbon	Pd(OAc)2	1e-06
2-furoic_acid	Morpholine	DMF	Carbon	Dy(OTf)3	1.59e-05
2-furoic_acid	Morpholine	DMF	Carbon	Nothing	3e-06
2-furoic_acid	Morpholine	DMF	Platinum	Ptsoh	5.9e-06
2-furoic_acid	Morpholine	DMF	Platinum	Formic_acid	7.3e-06
2-furoic_acid	Morpholine	DMF	Platinum	CsCO3	9.3e-06
2-furoic_acid	Morpholine	DMF	Platinum	Triethylamine	6e-06
2-furoic_acid	Morpholine	DMF	Platinum	NiCl2	9.2e-06
2-furoic_acid	Morpholine	DMF	Platinum	CuCl2	6.2e-06
2-furoic_acid	Morpholine	DMF	Platinum	Pd(OAc)2	3e-07
2-furoic_acid	Morpholine	DMF	Platinum	Dy(OTf)3	1.64e-05
2-furoic_acid	Morpholine	DMF	Platinum	Nothing	5.5e-06
2-furoic_acid	Dimethyl_fumarate	ACN	Carbon	Ptsoh	2.76e-05
2-furoic_acid	Dimethyl_fumarate	ACN	Carbon	Formic_acid	2.23e-05
2-furoic_acid	Dimethyl_fumarate	ACN	Carbon	CsCO3	2.41e-05
2-furoic_acid	Dimethyl_fumarate	ACN	Carbon	Triethylamine	2.57e-05
2-furoic_acid	Dimethyl_fumarate	ACN	Carbon	NiCl2	2.91e-05
2-furoic_acid	Dimethyl_fumarate	ACN	Carbon	CuCl2	2.82e-05
2-furoic_acid	Dimethyl_fumarate	ACN	Carbon	Pd(OAc)2	2.14e-05
2-furoic_acid	Dimethyl_fumarate	ACN	Carbon	Dy(OTf)3	2.55e-05
2-furoic_acid	Dimethyl_fumarate	ACN	Carbon	Nothing	2.74e-05
2-furoic_acid	Dimethyl_fumarate	ACN	Platinum	Ptsoh	2.27e-05
2-furoic_acid	Dimethyl_fumarate	ACN	Platinum	Formic_acid	2.98e-05
2-furoic_acid	Dimethyl_fumarate	ACN	Platinum	CsCO3	2.56e-05
2-furoic_acid	Dimethyl_fumarate	ACN	Platinum	Triethylamine	2.54e-05
2-furoic_acid	Dimethyl_fumarate	ACN	Platinum	NiCl2	2.24e-05
2-furoic_acid	Dimethyl_fumarate	ACN	Platinum	CuCl2	2.43e-05
2-furoic_acid	Dimethyl_fumarate	ACN	Platinum	Pd(OAc)2	2.54e-05
2-furoic_acid	Dimethyl_fumarate	ACN	Platinum	Dy(OTf)3	2.89e-05
2-furoic_acid	Dimethyl_fumarate	ACN	Platinum	Nothing	2.82e-05
2-furoic_acid	Dimethyl_fumarate	DMF	Carbon	Ptsoh	2.81e-05
2-furoic_acid	Dimethyl_fumarate	DMF	Carbon	Formic_acid	2.41e-05
2-furoic_acid	Dimethyl_fumarate	DMF	Carbon	CsCO3	2.36e-05
2-furoic_acid	Dimethyl_fumarate	DMF	Carbon	Triethylamine	2.58e-05
2-furoic_acid	Dimethyl_fumarate	DMF	Carbon	NiCl2	2.42e-05
2-furoic_acid	Dimethyl_fumarate	DMF	Carbon	CuCl2	2.85e-05
2-furoic_acid	Dimethyl_fumarate	DMF	Carbon	Pd(OAc)2	2.82e-05
2-furoic_acid	Dimethyl_fumarate	DMF	Carbon	Dy(OTf)3	2.13e-05
2-furoic_acid	Dimethyl_fumarate	DMF	Carbon	Nothing	2.57e-05
2-furoic_acid	Dimethyl_fumarate	DMF	Platinum	Ptsoh	2.17e-05
2-furoic_acid	Dimethyl_fumarate	DMF	Platinum	Formic_acid	2.42e-05
2-furoic_acid	Dimethyl_fumarate	DMF	Platinum	CsCO3	2.09e-05
2-furoic_acid	Dimethyl_fumarate	DMF	Platinum	Triethylamine	2.27e-05
2-furoic_acid	Dimethyl_fumarate	DMF	Platinum	NiCl2	2.51e-05
2-furoic_acid	Dimethyl_fumarate	DMF	Platinum	CuCl2	2.19e-05
2-furoic_acid	Dimethyl_fumarate	DMF	Platinum	Pd(OAc)2	2.13e-05
2-furoic_acid	Dimethyl_fumarate	DMF	Platinum	Dy(OTf)3	2.52e-05
2-furoic_acid	Dimethyl_fumarate	DMF	Platinum	Nothing	2.04e-05
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Carbon	Ptsoh	1.84e-05
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Carbon	Formic_acid	1.87e-05
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Carbon	CsCO3	1.55e-05
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Carbon	Triethylamine	1.69e-05
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Carbon	NiCl2	1.84e-05
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Carbon	CuCl2	1.7e-05
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Carbon	Pd(OAc)2	1.82e-05
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Carbon	Dy(OTf)3	1.73e-05
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Carbon	Nothing	1.97e-05
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Platinum	Ptsoh	7.8e-06
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Platinum	Formic_acid	1.25e-05
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Platinum	CsCO3	1.52e-05
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Platinum	Triethylamine	1.65e-05
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Platinum	NiCl2	1.81e-05
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Platinum	CuCl2	2e-05
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Platinum	Pd(OAc)2	1.82e-05
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Platinum	Dy(OTf)3	1.96e-05
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Platinum	Nothing	1.15e-05
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Carbon	Ptsoh	1.59e-05
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Carbon	Formic_acid	1.61e-05
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Carbon	CsCO3	9.2e-06
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Carbon	Triethylamine	1.33e-05
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Carbon	NiCl2	1.5e-05
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Carbon	CuCl2	1.03e-05
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Carbon	Pd(OAc)2	1.1e-05
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Carbon	Dy(OTf)3	1.27e-05
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Carbon	Nothing	1.89e-05
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Platinum	Ptsoh	1.56e-05
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Platinum	Formic_acid	1.08e-05
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Platinum	CsCO3	1.09e-05
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Platinum	Triethylamine	1.4e-05
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Platinum	NiCl2	1.94e-05
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Platinum	CuCl2	1.71e-05
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Platinum	Pd(OAc)2	1.88e-05
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Platinum	Dy(OTf)3	8.7e-06
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Platinum	Nothing	1.41e-05
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Carbon	Ptsoh	1.1e-06
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Carbon	Formic_acid	7.2e-06
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Carbon	CsCO3	1.6e-05
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Carbon	Triethylamine	2.8e-06
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Carbon	NiCl2	1.61e-05
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Carbon	CuCl2	4e-07
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Carbon	Pd(OAc)2	7e-06
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Carbon	Dy(OTf)3	8.6e-06
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Carbon	Nothing	5.1e-06
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Platinum	Ptsoh	2e-06
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Platinum	Formic_acid	4.1e-06
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Platinum	CsCO3	7.7e-06
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Platinum	Triethylamine	4.1e-06
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Platinum	NiCl2	1.49e-05
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Platinum	CuCl2	4.5e-06
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Platinum	Pd(OAc)2	6.3e-06
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Platinum	Dy(OTf)3	1.93e-05
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Platinum	Nothing	6.2e-06
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Carbon	Ptsoh	2.9e-06
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Carbon	Formic_acid	5.3e-06
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Carbon	CsCO3	9.1e-06
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Carbon	Triethylamine	4e-07
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Carbon	NiCl2	7.8e-06
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Carbon	CuCl2	1.9e-06
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Carbon	Pd(OAc)2	5.2e-06
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Carbon	Dy(OTf)3	1.15e-05
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Carbon	Nothing	3e-06
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Platinum	Ptsoh	5.5e-06
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Platinum	Formic_acid	1.2e-06
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Platinum	CsCO3	2.02e-05
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Platinum	Triethylamine	3.5e-06
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Platinum	NiCl2	1.32e-05
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Platinum	CuCl2	6.8e-06
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Platinum	Pd(OAc)2	4.6e-06
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Platinum	Dy(OTf)3	1.98e-05
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Platinum	Nothing	3e-07
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Carbon	Ptsoh	2.87e-05
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Carbon	Formic_acid	2.36e-05
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Carbon	CsCO3	2.67e-05
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Carbon	Triethylamine	2.52e-05
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Carbon	NiCl2	2.65e-05
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Carbon	CuCl2	2.82e-05
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Carbon	Pd(OAc)2	2.55e-05
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Carbon	Dy(OTf)3	2.24e-05
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Carbon	Nothing	2.67e-05
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Platinum	Ptsoh	2.1e-05
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Platinum	Formic_acid	2.13e-05
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Platinum	CsCO3	2.83e-05
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Platinum	Triethylamine	2.67e-05
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Platinum	NiCl2	2.85e-05
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Platinum	CuCl2	2.82e-05
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Platinum	Pd(OAc)2	2.78e-05
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Platinum	Dy(OTf)3	2.24e-05
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Platinum	Nothing	2.66e-05
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Carbon	Ptsoh	2.19e-05
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Carbon	Formic_acid	2.5e-05
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Carbon	CsCO3	2.21e-05
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Carbon	Triethylamine	2.76e-05
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Carbon	NiCl2	2.16e-05
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Carbon	CuCl2	2.76e-05
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Carbon	Pd(OAc)2	2.61e-05
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Carbon	Dy(OTf)3	2.92e-05
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Carbon	Nothing	2.87e-05
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Platinum	Ptsoh	2.89e-05
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Platinum	Formic_acid	2.37e-05
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Platinum	CsCO3	2.67e-05
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Platinum	Triethylamine	2.94e-05
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Platinum	NiCl2	2.33e-05
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Platinum	CuCl2	2.73e-05
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Platinum	Pd(OAc)2	2.37e-05
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Platinum	Dy(OTf)3	2.44e-05
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Platinum	Nothing	2.69e-05
2-furoic_acid	Ph-maleimide	ACN	Carbon	Ptsoh	1.82e-05
2-furoic_acid	Ph-maleimide	ACN	Carbon	Formic_acid	1.37e-05
2-furoic_acid	Ph-maleimide	ACN	Carbon	CsCO3	1.47e-05
2-furoic_acid	Ph-maleimide	ACN	Carbon	Triethylamine	1.17e-05
2-furoic_acid	Ph-maleimide	ACN	Carbon	NiCl2	1.6e-05
2-furoic_acid	Ph-maleimide	ACN	Carbon	CuCl2	1.32e-05
2-furoic_acid	Ph-maleimide	ACN	Carbon	Pd(OAc)2	9.9e-06
2-furoic_acid	Ph-maleimide	ACN	Carbon	Dy(OTf)3	1.96e-05
2-furoic_acid	Ph-maleimide	ACN	Carbon	Nothing	1.51e-05
2-furoic_acid	Ph-maleimide	ACN	Platinum	Ptsoh	1.21e-05
2-furoic_acid	Ph-maleimide	ACN	Platinum	Formic_acid	1.55e-05
2-furoic_acid	Ph-maleimide	ACN	Platinum	CsCO3	1.22e-05
2-furoic_acid	Ph-maleimide	ACN	Platinum	Triethylamine	2e-05
2-furoic_acid	Ph-maleimide	ACN	Platinum	NiCl2	1.93e-05
2-furoic_acid	Ph-maleimide	ACN	Platinum	CuCl2	1.74e-05
2-furoic_acid	Ph-maleimide	ACN	Platinum	Pd(OAc)2	1.73e-05
2-furoic_acid	Ph-maleimide	ACN	Platinum	Dy(OTf)3	9.9e-06
2-furoic_acid	Ph-maleimide	ACN	Platinum	Nothing	1.66e-05
2-furoic_acid	Ph-maleimide	DMF	Carbon	Ptsoh	1.04e-05
2-furoic_acid	Ph-maleimide	DMF	Carbon	Formic_acid	1.74e-05
2-furoic_acid	Ph-maleimide	DMF	Carbon	CsCO3	1.9e-05
2-furoic_acid	Ph-maleimide	DMF	Carbon	Triethylamine	7.9e-06
2-furoic_acid	Ph-maleimide	DMF	Carbon	NiCl2	1.69e-05
2-furoic_acid	Ph-maleimide	DMF	Carbon	CuCl2	1.73e-05
2-furoic_acid	Ph-maleimide	DMF	Carbon	Pd(OAc)2	1.05e-05
2-furoic_acid	Ph-maleimide	DMF	Carbon	Dy(OTf)3	9.5e-06
2-furoic_acid	Ph-maleimide	DMF	Carbon	Nothing	1.3e-05
2-furoic_acid	Ph-maleimide	DMF	Platinum	Ptsoh	1.18e-05
2-furoic_acid	Ph-maleimide	DMF	Platinum	Formic_acid	1.13e-05
2-furoic_acid	Ph-maleimide	DMF	Platinum	CsCO3	8.6e-06
2-furoic_acid	Ph-maleimide	DMF	Platinum	Triethylamine	8.2e-06
2-furoic_acid	Ph-maleimide	DMF	Platinum	NiCl2	1.53e-05
2-furoic_acid	Ph-maleimide	DMF	Platinum	CuCl2	1.93e-05
