Bb	CP	Solvent	Electrode	Additives	Prior_score
2-furoic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	CuCl2	0.0669488
2-furoic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	Pd(OAc)2	0.2081078
2-furoic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	Dy(OTf)3	0.2430961
2-furoic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	Nothing	0.3673286
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	Ptsoh	0.6110067
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	Formic_acid	0.0017265
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	CsCO3	0.7219779
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	Triethylamine	0.0039188
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	NiCl2	0.0006333
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	CuCl2	0.1296795
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	Pd(OAc)2	0.003815
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	Dy(OTf)3	0.0001758
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	Nothing	0.5055969
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	Ptsoh	0.7190923
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	Formic_acid	0.0006621
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	CsCO3	0.5827212
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	Triethylamine	0.0015356
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	NiCl2	0.1421997
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	CuCl2	0.0943141
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	Pd(OAc)2	0.2647584
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	Dy(OTf)3	0.2087409
2-furoic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	Nothing	0.4683728
2-furoic_acid	2-pyridineacetonitrile	ACN	Carbon	Ptsoh	0.0050541
2-furoic_acid	2-pyridineacetonitrile	ACN	Carbon	Formic_acid	3.37e-05
2-furoic_acid	2-pyridineacetonitrile	ACN	Carbon	CsCO3	0.0012553
2-furoic_acid	2-pyridineacetonitrile	ACN	Carbon	Triethylamine	7.7e-06
2-furoic_acid	2-pyridineacetonitrile	ACN	Carbon	NiCl2	1.31e-05
2-furoic_acid	2-pyridineacetonitrile	ACN	Carbon	CuCl2	8.07e-05
2-furoic_acid	2-pyridineacetonitrile	ACN	Carbon	Pd(OAc)2	7.94e-05
2-furoic_acid	2-pyridineacetonitrile	ACN	Carbon	Dy(OTf)3	0.0004379
2-furoic_acid	2-pyridineacetonitrile	ACN	Carbon	Nothing	0.0003271
2-furoic_acid	2-pyridineacetonitrile	ACN	Platinum	Ptsoh	0.000833
2-furoic_acid	2-pyridineacetonitrile	ACN	Platinum	Formic_acid	0.0
2-furoic_acid	2-pyridineacetonitrile	ACN	Platinum	CsCO3	0.0017047
2-furoic_acid	2-pyridineacetonitrile	ACN	Platinum	Triethylamine	0.0
2-furoic_acid	2-pyridineacetonitrile	ACN	Platinum	NiCl2	0.0016902
2-furoic_acid	2-pyridineacetonitrile	ACN	Platinum	CuCl2	4.8e-06
2-furoic_acid	2-pyridineacetonitrile	ACN	Platinum	Pd(OAc)2	0.0007775
2-furoic_acid	2-pyridineacetonitrile	ACN	Platinum	Dy(OTf)3	0.006925
2-furoic_acid	2-pyridineacetonitrile	ACN	Platinum	Nothing	6e-06
2-furoic_acid	2-pyridineacetonitrile	DMF	Carbon	Ptsoh	0.0001601
2-furoic_acid	2-pyridineacetonitrile	DMF	Carbon	Formic_acid	0.0
2-furoic_acid	2-pyridineacetonitrile	DMF	Carbon	CsCO3	0.0331363
2-furoic_acid	2-pyridineacetonitrile	DMF	Carbon	Triethylamine	0.000228
2-furoic_acid	2-pyridineacetonitrile	DMF	Carbon	NiCl2	2.61e-05
2-furoic_acid	2-pyridineacetonitrile	DMF	Carbon	CuCl2	0.0009302
2-furoic_acid	2-pyridineacetonitrile	DMF	Carbon	Pd(OAc)2	4.86e-05
2-furoic_acid	2-pyridineacetonitrile	DMF	Carbon	Dy(OTf)3	0.0011298
2-furoic_acid	2-pyridineacetonitrile	DMF	Carbon	Nothing	0.006839
2-furoic_acid	2-pyridineacetonitrile	DMF	Platinum	Ptsoh	8.98e-05
2-furoic_acid	2-pyridineacetonitrile	DMF	Platinum	Formic_acid	1.5e-06
2-furoic_acid	2-pyridineacetonitrile	DMF	Platinum	CsCO3	0.0034587
2-furoic_acid	2-pyridineacetonitrile	DMF	Platinum	Triethylamine	1.66e-05
2-furoic_acid	2-pyridineacetonitrile	DMF	Platinum	NiCl2	0.0087724
2-furoic_acid	2-pyridineacetonitrile	DMF	Platinum	CuCl2	1.1e-06
2-furoic_acid	2-pyridineacetonitrile	DMF	Platinum	Pd(OAc)2	0.0051497
2-furoic_acid	2-pyridineacetonitrile	DMF	Platinum	Dy(OTf)3	0.0181353
2-furoic_acid	2-pyridineacetonitrile	DMF	Platinum	Nothing	0.0001359
2-furoic_acid	1-azidoadamantane	ACN	Carbon	Ptsoh	0.6374802
2-furoic_acid	1-azidoadamantane	ACN	Carbon	Formic_acid	0.0013953
2-furoic_acid	1-azidoadamantane	ACN	Carbon	CsCO3	0.7029626
2-furoic_acid	1-azidoadamantane	ACN	Carbon	Triethylamine	0.0033103
2-furoic_acid	1-azidoadamantane	ACN	Carbon	NiCl2	0.0277518
2-furoic_acid	1-azidoadamantane	ACN	Carbon	CuCl2	0.0162099
2-furoic_acid	1-azidoadamantane	ACN	Carbon	Pd(OAc)2	0.0610241
2-furoic_acid	1-azidoadamantane	ACN	Carbon	Dy(OTf)3	0.0098101
2-furoic_acid	1-azidoadamantane	ACN	Carbon	Nothing	0.5198206
2-furoic_acid	1-azidoadamantane	ACN	Platinum	Ptsoh	0.4166626
2-furoic_acid	1-azidoadamantane	ACN	Platinum	Formic_acid	0.0025375
2-furoic_acid	1-azidoadamantane	ACN	Platinum	CsCO3	0.4465996
2-furoic_acid	1-azidoadamantane	ACN	Platinum	Triethylamine	0.0003189
2-furoic_acid	1-azidoadamantane	ACN	Platinum	NiCl2	0.2290312
2-furoic_acid	1-azidoadamantane	ACN	Platinum	CuCl2	0.0744626
2-furoic_acid	1-azidoadamantane	ACN	Platinum	Pd(OAc)2	0.2623415
2-furoic_acid	1-azidoadamantane	ACN	Platinum	Dy(OTf)3	0.1678154
2-furoic_acid	1-azidoadamantane	ACN	Platinum	Nothing	0.2186665
2-furoic_acid	1-azidoadamantane	DMF	Carbon	Ptsoh	0.5889282
2-furoic_acid	1-azidoadamantane	DMF	Carbon	Formic_acid	0.0003291
2-furoic_acid	1-azidoadamantane	DMF	Carbon	CsCO3	0.7243056
2-furoic_acid	1-azidoadamantane	DMF	Carbon	Triethylamine	0.0052351
2-furoic_acid	1-azidoadamantane	DMF	Carbon	NiCl2	0.0121165
2-furoic_acid	1-azidoadamantane	DMF	Carbon	CuCl2	0.0797333
2-furoic_acid	1-azidoadamantane	DMF	Carbon	Pd(OAc)2	0.0096554
2-furoic_acid	1-azidoadamantane	DMF	Carbon	Dy(OTf)3	0.0088607
2-furoic_acid	1-azidoadamantane	DMF	Carbon	Nothing	0.4707313
2-furoic_acid	1-azidoadamantane	DMF	Platinum	Ptsoh	0.6194854
2-furoic_acid	1-azidoadamantane	DMF	Platinum	Formic_acid	0.0
2-furoic_acid	1-azidoadamantane	DMF	Platinum	CsCO3	0.6473973
2-furoic_acid	1-azidoadamantane	DMF	Platinum	Triethylamine	0.001156
2-furoic_acid	1-azidoadamantane	DMF	Platinum	NiCl2	0.1566214
2-furoic_acid	1-azidoadamantane	DMF	Platinum	CuCl2	0.0485503
2-furoic_acid	1-azidoadamantane	DMF	Platinum	Pd(OAc)2	0.2821261
2-furoic_acid	1-azidoadamantane	DMF	Platinum	Dy(OTf)3	0.2151087
2-furoic_acid	1-azidoadamantane	DMF	Platinum	Nothing	0.568286
2-furoic_acid	Morpholine	ACN	Carbon	Ptsoh	0.7206595
2-furoic_acid	Morpholine	ACN	Carbon	Formic_acid	0.0027698
2-furoic_acid	Morpholine	ACN	Carbon	CsCO3	0.5522278
2-furoic_acid	Morpholine	ACN	Carbon	Triethylamine	0.0045068
2-furoic_acid	Morpholine	ACN	Carbon	NiCl2	0.0235888
2-furoic_acid	Morpholine	ACN	Carbon	CuCl2	0.0594274
2-furoic_acid	Morpholine	ACN	Carbon	Pd(OAc)2	0.059473
2-furoic_acid	Morpholine	ACN	Carbon	Dy(OTf)3	0.035135
2-furoic_acid	Morpholine	ACN	Carbon	Nothing	0.641211
2-furoic_acid	Morpholine	ACN	Platinum	Ptsoh	0.5400689
2-furoic_acid	Morpholine	ACN	Platinum	Formic_acid	0.0013346
2-furoic_acid	Morpholine	ACN	Platinum	CsCO3	0.4307967
2-furoic_acid	Morpholine	ACN	Platinum	Triethylamine	1.18e-05
2-furoic_acid	Morpholine	ACN	Platinum	NiCl2	0.273414
2-furoic_acid	Morpholine	ACN	Platinum	CuCl2	0.0175612
2-furoic_acid	Morpholine	ACN	Platinum	Pd(OAc)2	0.274245
2-furoic_acid	Morpholine	ACN	Platinum	Dy(OTf)3	0.2594347
2-furoic_acid	Morpholine	ACN	Platinum	Nothing	0.2326749
2-furoic_acid	Morpholine	DMF	Carbon	Ptsoh	0.6795569
2-furoic_acid	Morpholine	DMF	Carbon	Formic_acid	0.0026717
2-furoic_acid	Morpholine	DMF	Carbon	CsCO3	0.7408706
2-furoic_acid	Morpholine	DMF	Carbon	Triethylamine	0.0008791
2-furoic_acid	Morpholine	DMF	Carbon	NiCl2	0.0227053
2-furoic_acid	Morpholine	DMF	Carbon	CuCl2	0.1184221
2-furoic_acid	Morpholine	DMF	Carbon	Pd(OAc)2	0.0045058
2-furoic_acid	Morpholine	DMF	Carbon	Dy(OTf)3	0.0012499
2-furoic_acid	Morpholine	DMF	Carbon	Nothing	0.5897086
2-furoic_acid	Morpholine	DMF	Platinum	Ptsoh	0.7236636
2-furoic_acid	Morpholine	DMF	Platinum	Formic_acid	0.0003671
2-furoic_acid	Morpholine	DMF	Platinum	CsCO3	0.6053051
2-furoic_acid	Morpholine	DMF	Platinum	Triethylamine	0.0035978
2-furoic_acid	Morpholine	DMF	Platinum	NiCl2	0.1997581
2-furoic_acid	Morpholine	DMF	Platinum	CuCl2	0.1071976
2-furoic_acid	Morpholine	DMF	Platinum	Pd(OAc)2	0.1351031
2-furoic_acid	Morpholine	DMF	Platinum	Dy(OTf)3	0.199495
2-furoic_acid	Morpholine	DMF	Platinum	Nothing	0.5897647
2-furoic_acid	Dimethyl_fumarate	ACN	Carbon	Ptsoh	0.7044968
2-furoic_acid	Dimethyl_fumarate	ACN	Carbon	Formic_acid	0.0005884
2-furoic_acid	Dimethyl_fumarate	ACN	Carbon	CsCO3	0.6389053
2-furoic_acid	Dimethyl_fumarate	ACN	Carbon	Triethylamine	0.0011374
2-furoic_acid	Dimethyl_fumarate	ACN	Carbon	NiCl2	0.0206427
2-furoic_acid	Dimethyl_fumarate	ACN	Carbon	CuCl2	0.0475741
2-furoic_acid	Dimethyl_fumarate	ACN	Carbon	Pd(OAc)2	0.0535018
2-furoic_acid	Dimethyl_fumarate	ACN	Carbon	Dy(OTf)3	0.0810498
2-furoic_acid	Dimethyl_fumarate	ACN	Carbon	Nothing	0.5576888
2-furoic_acid	Dimethyl_fumarate	ACN	Platinum	Ptsoh	0.4664997
2-furoic_acid	Dimethyl_fumarate	ACN	Platinum	Formic_acid	0.0001893
2-furoic_acid	Dimethyl_fumarate	ACN	Platinum	CsCO3	0.4167112
2-furoic_acid	Dimethyl_fumarate	ACN	Platinum	Triethylamine	0.0005208
2-furoic_acid	Dimethyl_fumarate	ACN	Platinum	NiCl2	0.3384043
2-furoic_acid	Dimethyl_fumarate	ACN	Platinum	CuCl2	0.1015217
2-furoic_acid	Dimethyl_fumarate	ACN	Platinum	Pd(OAc)2	0.410605
2-furoic_acid	Dimethyl_fumarate	ACN	Platinum	Dy(OTf)3	0.476568
2-furoic_acid	Dimethyl_fumarate	ACN	Platinum	Nothing	0.208478
2-furoic_acid	Dimethyl_fumarate	DMF	Carbon	Ptsoh	0.6014009
2-furoic_acid	Dimethyl_fumarate	DMF	Carbon	Formic_acid	0.0082885
2-furoic_acid	Dimethyl_fumarate	DMF	Carbon	CsCO3	0.6130762
2-furoic_acid	Dimethyl_fumarate	DMF	Carbon	Triethylamine	0.0143736
2-furoic_acid	Dimethyl_fumarate	DMF	Carbon	NiCl2	0.0057549
2-furoic_acid	Dimethyl_fumarate	DMF	Carbon	CuCl2	0.0218455
2-furoic_acid	Dimethyl_fumarate	DMF	Carbon	Pd(OAc)2	0.0005083
2-furoic_acid	Dimethyl_fumarate	DMF	Carbon	Dy(OTf)3	0.0011362
2-furoic_acid	Dimethyl_fumarate	DMF	Carbon	Nothing	0.6104815
2-furoic_acid	Dimethyl_fumarate	DMF	Platinum	Ptsoh	0.6128734
2-furoic_acid	Dimethyl_fumarate	DMF	Platinum	Formic_acid	0.0019018
2-furoic_acid	Dimethyl_fumarate	DMF	Platinum	CsCO3	0.5994376
2-furoic_acid	Dimethyl_fumarate	DMF	Platinum	Triethylamine	0.0011186
2-furoic_acid	Dimethyl_fumarate	DMF	Platinum	NiCl2	0.1735101
2-furoic_acid	Dimethyl_fumarate	DMF	Platinum	CuCl2	0.0864606
2-furoic_acid	Dimethyl_fumarate	DMF	Platinum	Pd(OAc)2	0.2722806
2-furoic_acid	Dimethyl_fumarate	DMF	Platinum	Dy(OTf)3	0.2661422
2-furoic_acid	Dimethyl_fumarate	DMF	Platinum	Nothing	0.4733647
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Carbon	Ptsoh	0.7467474
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Carbon	Formic_acid	0.0006981
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Carbon	CsCO3	0.6417397
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Carbon	Triethylamine	0.0025829
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Carbon	NiCl2	0.036326
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Carbon	CuCl2	0.0620445
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Carbon	Pd(OAc)2	0.0211656
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Carbon	Dy(OTf)3	0.0076915
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Carbon	Nothing	0.6397913
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Platinum	Ptsoh	0.5612916
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Platinum	Formic_acid	0.0004925
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Platinum	CsCO3	0.3998475
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Platinum	Triethylamine	0.0008187
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Platinum	NiCl2	0.3982406
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Platinum	CuCl2	0.0973896
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Platinum	Pd(OAc)2	0.2267634
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Platinum	Dy(OTf)3	0.2471478
2-furoic_acid	Cyclohexyl_isocyanide	ACN	Platinum	Nothing	0.300206
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Carbon	Ptsoh	0.7654753
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Carbon	Formic_acid	0.0081948
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Carbon	CsCO3	0.599936
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Carbon	Triethylamine	0.0027339
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Carbon	NiCl2	0.0051996
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Carbon	CuCl2	0.1193633
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Carbon	Pd(OAc)2	0.0002938
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Carbon	Dy(OTf)3	0.0040955
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Carbon	Nothing	0.5960075
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Platinum	Ptsoh	0.7221536
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Platinum	Formic_acid	0.003591
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Platinum	CsCO3	0.6430046
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Platinum	Triethylamine	0.0013184
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Platinum	NiCl2	0.2052941
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Platinum	CuCl2	0.0093739
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Platinum	Pd(OAc)2	0.1080452
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Platinum	Dy(OTf)3	0.1601589
2-furoic_acid	Cyclohexyl_isocyanide	DMF	Platinum	Nothing	0.4315502
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Carbon	Ptsoh	0.0023651
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Carbon	Formic_acid	1.51e-05
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Carbon	CsCO3	0.0046424
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Carbon	Triethylamine	3.11e-05
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Carbon	NiCl2	0.0013445
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Carbon	CuCl2	6.6e-05
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Carbon	Pd(OAc)2	0.0009079
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Carbon	Dy(OTf)3	0.0011754
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Carbon	Nothing	0.0057254
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Platinum	Ptsoh	0.0100985
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Platinum	Formic_acid	4.33e-05
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Platinum	CsCO3	0.0111982
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Platinum	Triethylamine	1.8e-06
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Platinum	NiCl2	0.0039394
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Platinum	CuCl2	0.0001917
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Platinum	Pd(OAc)2	0.0063721
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Platinum	Dy(OTf)3	0.0069526
2-furoic_acid	4-methoxyphenyl_isocyanide	ACN	Platinum	Nothing	0.0019003
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Carbon	Ptsoh	0.0037043
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Carbon	Formic_acid	0.0009177
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Carbon	CsCO3	0.004249
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Carbon	Triethylamine	6.3e-06
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Carbon	NiCl2	0.0007343
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Carbon	CuCl2	0.0014306
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Carbon	Pd(OAc)2	7.97e-05
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Carbon	Dy(OTf)3	0.0
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Carbon	Nothing	0.0001498
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Platinum	Ptsoh	0.0174773
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Platinum	Formic_acid	8.8e-06
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Platinum	CsCO3	0.0101458
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Platinum	Triethylamine	1.55e-05
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Platinum	NiCl2	0.0073062
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Platinum	CuCl2	0.0001904
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Platinum	Pd(OAc)2	0.0064314
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Platinum	Dy(OTf)3	0.0039175
2-furoic_acid	4-methoxyphenyl_isocyanide	DMF	Platinum	Nothing	0.0018068
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Carbon	Ptsoh	0.4779961
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Carbon	Formic_acid	0.0201112
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Carbon	CsCO3	0.8260231
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Carbon	Triethylamine	0.0730748
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Carbon	NiCl2	0.0169411
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Carbon	CuCl2	0.0322649
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Carbon	Pd(OAc)2	0.0134087
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Carbon	Dy(OTf)3	0.0186595
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Platinum	Ptsoh	0.7673522
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Platinum	Formic_acid	0.0022462
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Platinum	CsCO3	0.9318086
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Platinum	Triethylamine	0.0157826
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Platinum	NiCl2	0.4303462
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Platinum	CuCl2	0.2021988
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Platinum	Pd(OAc)2	0.2099694
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Platinum	Dy(OTf)3	0.3952528
2-furoic_acid	Trimethylsilyl_cyanide	ACN	Platinum	Nothing	0.744708
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Carbon	Ptsoh	0.3426069
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Carbon	Formic_acid	0.0955107
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Carbon	CsCO3	0.7042282
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Carbon	Triethylamine	0.0469409
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Carbon	NiCl2	0.0003223
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Carbon	Pd(OAc)2	0.0012793
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Carbon	Dy(OTf)3	0.0022255
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Carbon	Nothing	0.8838323
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Platinum	Ptsoh	0.5241808
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Platinum	Formic_acid	0.02234
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Platinum	Triethylamine	0.0061715
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Platinum	NiCl2	0.1250036
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Platinum	CuCl2	0.1433254
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Platinum	Pd(OAc)2	0.1332605
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Platinum	Dy(OTf)3	0.2184598
2-furoic_acid	Trimethylsilyl_cyanide	DMF	Platinum	Nothing	0.7233805
2-furoic_acid	Ph-maleimide	ACN	Carbon	Ptsoh	0.035114
2-furoic_acid	Ph-maleimide	ACN	Carbon	Formic_acid	5.6e-06
2-furoic_acid	Ph-maleimide	ACN	Carbon	Triethylamine	1.47e-05
2-furoic_acid	Ph-maleimide	ACN	Carbon	NiCl2	0.0002778
2-furoic_acid	Ph-maleimide	ACN	Carbon	CuCl2	0.000353
2-furoic_acid	Ph-maleimide	ACN	Carbon	Pd(OAc)2	0.0026514
2-furoic_acid	Ph-maleimide	ACN	Carbon	Dy(OTf)3	0.0020322
2-furoic_acid	Ph-maleimide	ACN	Carbon	Nothing	0.0077547
2-furoic_acid	Ph-maleimide	ACN	Platinum	Ptsoh	0.0140517
2-furoic_acid	Ph-maleimide	ACN	Platinum	Formic_acid	1e-06
2-furoic_acid	Ph-maleimide	ACN	Platinum	CsCO3	0.0042384
2-furoic_acid	Ph-maleimide	ACN	Platinum	Triethylamine	2.23e-05
2-furoic_acid	Ph-maleimide	ACN	Platinum	NiCl2	0.0046592
2-furoic_acid	Ph-maleimide	ACN	Platinum	CuCl2	1.76e-05
2-furoic_acid	Ph-maleimide	ACN	Platinum	Pd(OAc)2	0.0109889
2-furoic_acid	Ph-maleimide	ACN	Platinum	Dy(OTf)3	0.0066774
2-furoic_acid	Ph-maleimide	ACN	Platinum	Nothing	0.0011831
2-furoic_acid	Ph-maleimide	DMF	Carbon	Ptsoh	0.1712804
2-furoic_acid	Ph-maleimide	DMF	Carbon	Formic_acid	0.0004262
2-furoic_acid	Ph-maleimide	DMF	Carbon	CsCO3	0.1927725
2-furoic_acid	Ph-maleimide	DMF	Carbon	Triethylamine	0.0001457
2-furoic_acid	Ph-maleimide	DMF	Carbon	NiCl2	0.0056955
2-furoic_acid	Ph-maleimide	DMF	Carbon	CuCl2	0.0177557
2-furoic_acid	Ph-maleimide	DMF	Carbon	Pd(OAc)2	0.0026626
2-furoic_acid	Ph-maleimide	DMF	Carbon	Dy(OTf)3	0.0077015
2-furoic_acid	Ph-maleimide	DMF	Carbon	Nothing	0.0907828
2-furoic_acid	Ph-maleimide	DMF	Platinum	Ptsoh	0.1147943
2-furoic_acid	Ph-maleimide	DMF	Platinum	Formic_acid	3.63e-05
2-furoic_acid	Ph-maleimide	DMF	Platinum	CsCO3	0.1078975
2-furoic_acid	Ph-maleimide	DMF	Platinum	Triethylamine	4.1e-06
2-furoic_acid	Ph-maleimide	DMF	Platinum	NiCl2	0.1133857
2-furoic_acid	Ph-maleimide	DMF	Platinum	CuCl2	0.0052606
2-furoic_acid	Ph-maleimide	DMF	Platinum	Pd(OAc)2	0.0451798
2-furoic_acid	Ph-maleimide	DMF	Platinum	Dy(OTf)3	0.0459917
2-furoic_acid	Ph-maleimide	DMF	Platinum	Nothing	0.0590739
2-furoic_acid	Isoprene	ACN	Carbon	Ptsoh	0.1311649
2-furoic_acid	Isoprene	ACN	Carbon	Formic_acid	1.67e-05
2-furoic_acid	Isoprene	ACN	Carbon	CsCO3	0.1366467
2-furoic_acid	Isoprene	ACN	Carbon	Triethylamine	0.0005172
2-furoic_acid	Isoprene	ACN	Carbon	NiCl2	0.000376
2-furoic_acid	Isoprene	ACN	Carbon	CuCl2	0.0074936
2-furoic_acid	Isoprene	ACN	Carbon	Pd(OAc)2	0.001127
2-furoic_acid	Isoprene	ACN	Carbon	Dy(OTf)3	0.0018519
2-furoic_acid	Isoprene	ACN	Carbon	Nothing	0.0517837
2-furoic_acid	Isoprene	ACN	Platinum	Ptsoh	0.1191735
2-furoic_acid	Isoprene	ACN	Platinum	Formic_acid	6.86e-05
2-furoic_acid	Isoprene	ACN	Platinum	CsCO3	0.0673838
2-furoic_acid	Isoprene	ACN	Platinum	Triethylamine	0.0004273
2-furoic_acid	Isoprene	ACN	Platinum	NiCl2	0.0299442
2-furoic_acid	Isoprene	ACN	Platinum	CuCl2	0.0100299
2-furoic_acid	Isoprene	ACN	Platinum	Pd(OAc)2	0.0367696
2-furoic_acid	Isoprene	ACN	Platinum	Dy(OTf)3	0.0400891
